sample.id	user_genome	Kingdom	Phylum	Class	Order	Family	Genus	Species	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings	BinLab
DonA	bin_60	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri_D	GCF_003072625.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_D	95.75	0.85	GCF_003072625.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_D	95.75	0.85	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000016825.1, s__Limosilactobacillus reuteri, 95.0, 95.42, 0.87; GCF_900156885.1, s__Limosilactobacillus sp900156885, 95.0, 80.53, 0.43; GCA_900557215.1, s__Limosilactobacillus sp900557215, 95.0, 80.18, 0.15; GCF_001434465.1, s__Limosilactobacillus oris, 95.0, 79.86, 0.17; GCF_000159435.1, s__Limosilactobacillus vaginalis, 95.0, 79.73, 0.31; GCF_002871555.1, s__Limosilactobacillus vaginalis_A, 95.0, 79.69, 0.33; GCF_001435935.1, s__Limosilactobacillus panis, 95.0, 79.6, 0.22; GCF_000160835.1, s__Limosilactobacillus antri, 95.0, 79.43, 0.15; GCA_003343585.1, s__Limosilactobacillus fermentum_A, 95.0, 79.41, 0.03; GCF_001436045.1, s__Limosilactobacillus frumenti, 95.0, 79.05, 0.26; GCF_002940945.1, s__Limosilactobacillus pontis_A, 95.0, 79.01, 0.19; GCF_001435345.1, s__Limosilactobacillus pontis, 95.0, 78.97, 0.17; GCF_000159215.1, s__Limosilactobacillus fermentum, 95.0, 78.56, 0.06; GCF_001437055.1, s__Limosilactobacillus secaliphilus, 95.0, 78.13, 0.1; GCF_000161935.1, s__Limosilactobacillus coleohominis, 95.0, 78.07, 0.16; GCA_002299975.1, s__Limosilactobacillus sp002299975, 95.0, 77.97, 0.17; GCF_900240275.1, s__Limosilactobacillus timonensis, 95.0, 77.88, 0.08; GCF_001435775.1, s__Limosilactobacillus ingluviei, 95.0, 77.86, 0.06; GCF_001436025.1, s__Limosilactobacillus mucosae, 95.0, 77.73, 0.13; GCF_001434365.1, s__Limosilactobacillus gastricus, 95.0, 77.3, 0.11; GCF_001311375.1, s__Limosilactobacillus equigenerosi, 95.0, 77.24, 0.1; GCF_001293735.1, s__Limosilactobacillus gorillae, 95.0, 77.08, 0.08	92.26	11	N/A	N/A	DonA_bin_60
DonA	bin_61	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Hungatella_A		N/A	N/A	N/A	N/A	N/A	GCA_002358555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__Hungatella_A sp002358555	77.36	0.16	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000235505.1, s__Hungatella_A hathewayi_A, 95.0, 77.13, 0.16; GCF_003478355.1, s__Hungatella_A sp003478355, 95.0, 76.49, 0.09	64.48	11	0.958751901368421	N/A	DonA_bin_61
DonA	bin_62	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Hungatella_A		N/A	N/A	N/A	N/A	N/A	GCA_002358555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__Hungatella_A sp002358555	77.41	0.14	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000235505.1, s__Hungatella_A hathewayi_A, 95.0, 77.33, 0.15; GCF_003478355.1, s__Hungatella_A sp003478355, 95.0, 77.12, 0.12	85.52	11	0.9561289034829178	N/A	DonA_bin_62
DonA	bin_63	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-95		N/A	N/A	N/A	N/A	N/A	GCF_003612395.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp003612395	77.71	0.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002492465.1, s__CAG-95 sp002492465, 95.0, 77.61, 0.21; GCF_000403495.2, s__CAG-95 sp000403495, 95.0, 77.56, 0.13; GCA_900554925.1, s__CAG-95 sp900554925, 95.0, 77.41, 0.22; GCA_002490775.1, s__CAG-95 sp002490775, 95.0, 77.2, 0.15; GCA_000436115.1, s__CAG-95 sp000436115, 95.0, 77.12, 0.19; GCF_003490145.1, s__CAG-95 sp900066375, 95.0, 76.82, 0.12; GCA_000438155.1, s__CAG-95 sp000438155, 95.0, 76.82, 0.09; GCA_900553305.1, s__CAG-95 sp900553305, 95.0, 76.47, 0.1	86.19	11	0.9737105354688781	N/A	DonA_bin_63
DonA	bin_64	d__Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	D16-63		N/A	N/A	N/A	N/A	N/A	GCF_003612475.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__D16-63;s__D16-63 sp003612475	80.9	0.42	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	85.44	11	0.9165615992530473	N/A	DonA_bin_64
DonA	bin_65	d__Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-145;s__	ANI	N/A	GCA_003150015.1, s__CAG-145 sp003150015, 95.0, 78.68, 0.17; GCA_002320005.1, s__CAG-145 sp002320005, 95.0, 78.45, 0.22; GCA_900542295.1, s__CAG-145 sp900542295, 95.0, 78.2, 0.24; GCA_900540145.1, s__CAG-145 sp900540145, 95.0, 78.14, 0.33; GCA_900545135.1, s__CAG-145 sp900545135, 95.0, 78.11, 0.28; GCA_000435715.1, s__CAG-145 sp000435715, 95.0, 78.04, 0.17; GCA_900542565.1, s__CAG-145 sp900542565, 95.0, 77.62, 0.13	91.29	11	0.9254544807997481	N/A	DonA_bin_65
DonA	bin_66	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter		N/A	N/A	N/A	N/A	N/A	GCF_002201475.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter muris	79.57	0.45	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003612555.1, s__Acutalibacter sp003612555, 95.0, 80.3, 0.55; GCA_000435395.1, s__Acutalibacter sp000435395, 95.0, 79.12, 0.33; GCA_900543555.1, s__Acutalibacter sp900543555, 95.0, 78.87, 0.3; GCA_900548545.1, s__Acutalibacter sp900548545, 95.0, 77.81, 0.27; GCA_900543305.1, s__Acutalibacter sp900543305, 95.0, 77.6, 0.17; GCA_000432995.1, s__Acutalibacter sp000432995, 95.0, 77.46, 0.2; GCF_900048895.1, s__Acutalibacter timonensis, 95.0, 76.89, 0.16	74.29	11	0.9629190642155842	N/A	DonA_bin_66
DonA	bin_68	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-81		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__	ANI	N/A	GCF_003478035.1, s__CAG-81 sp900066785, 95.0, 77.8, 0.11; GCF_003435375.1, s__CAG-81 sp900066535, 95.0, 77.74, 0.12; GCF_003480435.1, s__CAG-81 sp900066055, 95.0, 77.5, 0.12; GCA_900541255.1, s__CAG-81 sp900541255, 95.0, 77.47, 0.18; GCA_000435795.1, s__CAG-81 sp000435795, 95.0, 77.07, 0.21; GCA_900556965.1, s__CAG-81 sp900556965, 95.0, 76.31, 0.19	95.46	11	0.9178371962361728	N/A	DonA_bin_68
DonA	bin_69	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	UBA7173	UBA7173 sp002491305	GCF_004102785.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp002491305	98.69	0.93	GCF_004102785.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp002491305	98.69	0.93	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900552325.1, s__UBA7173 sp900552325, 95.0, 82.14, 0.66; GCA_900555165.1, s__UBA7173 sp900555165, 95.0, 79.17, 0.34; GCA_001689685.1, s__UBA7173 sp001689685, 95.0, 78.69, 0.26; GCA_900545955.1, s__UBA7173 sp900545955, 95.0, 78.6, 0.23; GCA_900546835.1, s__UBA7173 sp900546835, 95.0, 78.42, 0.25; GCA_001701135.1, s__UBA7173 sp001701135, 95.0, 78.3, 0.25; GCA_004557825.1, s__UBA7173 sp004557825, 95.0, 78.14, 0.26; GCA_900540205.1, s__UBA7173 sp900540205, 95.0, 78.01, 0.24; GCA_001689485.1, s__UBA7173 sp001689485, 95.0, 77.7, 0.17; GCA_900548705.1, s__UBA7173 sp900548705, 95.0, 77.64, 0.22; GCA_001915385.1, s__UBA7173 sp001915385, 95.0, 77.5, 0.17; GCF_004102805.1, s__UBA7173 sp004102805, 95.0, 77.09, 0.17	90.38	11	N/A	N/A	DonA_bin_69
DonA	bin_70	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA9502		N/A	N/A	N/A	N/A	N/A	GCF_003669055.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__UBA9502 sp003669055	80.66	0.47	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003611875.1, s__UBA9502 sp003611875, 95.0, 79.39, 0.41; GCA_900538475.1, s__UBA9502 sp900538475, 95.0, 77.27, 0.18; GCF_003481985.1, s__UBA9502 sp003506385, 95.0, 77.07, 0.11; GCF_003478505.1, s__UBA9502 sp003478505, 95.0, 77.06, 0.12; GCA_900540335.1, s__UBA9502 sp900540335, 95.0, 77.0, 0.19; GCA_004554205.1, s__UBA9502 sp004554205, 95.0, 76.97, 0.19; GCF_003481825.1, s__UBA9502 sp003481825, 95.0, 76.89, 0.12; GCF_003480315.1, s__UBA9502 sp003480315, 95.0, 76.88, 0.13; GCA_900555625.1, s__UBA9502 sp900555625, 95.0, 76.72, 0.11	92.82	11	0.9721529545492932	N/A	DonA_bin_70
DonA	bin_71	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	90.42	11	0.8732543577742083	N/A	DonA_bin_71
DonA	bin_73	d__Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-552			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__;s__	taxonomic novelty determined using RED	N/A	N/A	12.68	11	0.8461215582182381	N/A	DonA_bin_73
DonA	bin_76	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp000403475	GCF_000403475.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp000403475	98.57	0.87	GCF_000403475.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp000403475	98.57	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000403455.2, s__Dorea sp000403455, 95.0, 78.39, 0.18; GCF_001754075.1, s__Dorea faecis, 95.0, 77.66, 0.13; GCF_004295125.1, s__Dorea scindens, 95.0, 77.65, 0.12; GCA_900066765.1, s__Dorea sp900066765, 95.0, 77.47, 0.1; GCF_000156515.1, s__Dorea hylemonae, 95.0, 77.4, 0.12; GCF_000154065.1, s__Dorea longicatena, 95.0, 77.36, 0.11; GCF_000509125.1, s__Dorea sp000509125, 95.0, 77.35, 0.13; GCA_000433535.1, s__Dorea sp000433535, 95.0, 77.31, 0.18; GCF_900240315.1, s__Dorea sp900240315, 95.0, 77.27, 0.15; GCF_001404875.1, s__Dorea longicatena_B, 95.0, 77.22, 0.09; GCA_900543315.1, s__Dorea sp900543315, 95.0, 77.21, 0.11; GCA_900543415.1, s__Dorea sp900543415, 95.0, 77.2, 0.18; GCF_003435815.1, s__Dorea sp000433215, 95.0, 77.18, 0.13; GCA_002492335.1, s__Dorea sp002492335, 95.0, 77.17, 0.17; GCF_000169235.1, s__Dorea formicigenerans, 95.0, 77.13, 0.11; GCF_900312975.1, s__Dorea sp900312975, 95.0, 77.07, 0.14; GCF_002160985.1, s__Dorea sp002160985, 95.0, 77.05, 0.08; GCF_900120345.1, s__Dorea phocaeensis, 95.0, 77.04, 0.08; GCF_004345005.1, s__Dorea muris, 95.0, 76.95, 0.11; GCA_900553355.1, s__Dorea sp900553355, 95.0, 76.93, 0.13; GCF_000765215.1, s__Dorea sp000765215, 95.0, 76.93, 0.08; GCF_003477705.1, s__Dorea sp900066555, 95.0, 76.91, 0.08; GCF_001185345.1, s__Dorea sp001185345, 95.0, 76.82, 0.11; GCA_900550865.1, s__Dorea sp900550865, 95.0, 76.66, 0.11	87.96	11	N/A	N/A	DonA_bin_76
DonA	bin_79	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	CAG-485 sp002362485	GCF_003833075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002362485	97.31	0.8	GCF_003833075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002362485	97.31	0.8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003762615.1, s__CAG-485 sp002493045, 95.0, 79.11, 0.11; GCA_900549375.1, s__CAG-485 sp900549375, 95.0, 78.64, 0.13; GCA_900554845.1, s__CAG-485 sp900554845, 95.0, 77.32, 0.06; GCA_002404675.1, s__CAG-485 sp002404675, 95.0, 76.36, 0.03; GCA_900542185.1, s__CAG-485 sp900542185, 95.0, 76.36, 0.07; GCA_002361215.1, s__CAG-485 sp002361215, 95.0, 76.33, 0.04; GCA_900555915.1, s__CAG-485 sp900555915, 95.0, 76.27, 0.02; GCA_001701295.1, s__CAG-485 sp001701295, 95.0, 76.24, 0.08; GCA_002361155.1, s__CAG-485 sp002361155, 95.0, 76.23, 0.03; GCA_002361235.1, s__CAG-485 sp002361235, 95.0, 76.18, 0.07; GCA_001701075.1, s__CAG-485 sp001701075, 95.0, 76.05, 0.05; GCA_004553095.1, s__CAG-485 sp004553095, 95.0, 76.01, 0.04; GCA_900556595.1, s__CAG-485 sp900556595, 95.0, 75.8, 0.05; GCA_002493515.1, s__CAG-485 sp002493515, 95.0, 75.8, 0.08; GCA_001701105.1, s__CAG-485 sp001701105, 95.0, 75.69, 0.03; GCA_900550645.1, s__CAG-485 sp900550645, 95.0, 75.68, 0.03; GCA_002491165.1, s__CAG-485 sp002491165, 95.0, 75.6, 0.02; GCA_002491945.1, s__CAG-485 sp002491945, 95.0, 75.31, 0.03; GCA_900321585.1, s__CAG-485 sp900321585, 95.0, 75.17, 0.05; GCA_900552315.1, s__CAG-485 sp900552315, 95.0, 75.14, 0.01; GCA_900554345.1, s__CAG-485 sp900554345, 95.0, 75.07, 0.03; GCA_000437495.1, s__CAG-485 sp000437495, 95.0, 74.97, 0.03; GCA_900541835.1, s__CAG-485 sp900541835, 95.0, 74.76, 0.01; GCA_003979075.1, s__CAG-485 sp003979075, 95.0, 74.74, 0.01; GCA_004552395.1, s__CAG-485 sp004552395, 95.0, 74.67, 0.01; GCA_900547755.1, s__CAG-485 sp900547755, 95.0, 74.56, 0.02	18.08	11	N/A	N/A	DonA_bin_79
DonA	bin_81	d__Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Adlercreutzia mucosicola	GCF_000422625.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia mucosicola	97.23	0.89	GCF_000422625.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia mucosicola	97.23	0.89	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_004793465.1, s__Adlercreutzia sp004793465, 95.0, 84.1, 0.61; GCF_000403355.2, s__Adlercreutzia caecimuris, 95.0, 83.42, 0.6; GCF_000478885.1, s__Adlercreutzia equolifaciens, 95.0, 81.71, 0.55; GCF_003340305.1, s__Adlercreutzia celatus_A, 95.0, 81.68, 0.58	25.62	11	N/A	N/A	DonA_bin_81
DonA	bin_83	d__Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Adlercreutzia sp004793465	GCF_004793465.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia sp004793465	96.8	0.77	GCF_004793465.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia sp004793465	96.8	0.77	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000422625.1, s__Adlercreutzia mucosicola, 95.0, 87.0, 0.59; GCF_000403355.2, s__Adlercreutzia caecimuris, 95.0, 85.51, 0.62; GCF_003340305.1, s__Adlercreutzia celatus_A, 95.0, 82.56, 0.57; GCF_000478885.1, s__Adlercreutzia equolifaciens, 95.0, 82.38, 0.55	38.35	11	N/A	N/A	DonA_bin_83
DonA	bin_85	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter		N/A	N/A	N/A	N/A	N/A	GCF_000403435.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp000403435	78.04	0.38	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900556925.1, s__Oscillibacter sp900556925, 95.0, 78.09, 0.14; GCA_900544955.1, s__Oscillibacter sp900544955, 95.0, 77.93, 0.3; GCF_005121165.1, s__Oscillibacter welbionis, 95.0, 77.78, 0.25; GCA_900551885.1, s__Oscillibacter sp900551885, 95.0, 77.76, 0.23; GCA_900544615.1, s__Oscillibacter sp900544615, 95.0, 77.71, 0.17; GCA_004558115.1, s__Oscillibacter sp004558115, 95.0, 77.47, 0.19; GCA_900550685.1, s__Oscillibacter sp900550685, 95.0, 77.46, 0.19; GCA_900554425.1, s__Oscillibacter sp900554425, 95.0, 77.41, 0.19; GCA_900544105.1, s__Oscillibacter sp900544105, 95.0, 77.4, 0.14; GCA_900548505.1, s__Oscillibacter sp900548505, 95.0, 77.33, 0.17; GCA_001916835.1, s__Oscillibacter sp001916835, 95.0, 77.22, 0.16; GCA_900542115.1, s__Oscillibacter sp900542115, 95.0, 77.18, 0.17; GCF_000307265.1, s__Oscillibacter ruminantium, 95.0, 77.13, 0.15; GCA_900546705.1, s__Oscillibacter sp900546705, 95.0, 77.09, 0.22; GCF_900115635.1, s__Oscillibacter sp900115635, 95.0, 77.06, 0.16; GCA_000436875.1, s__Oscillibacter sp000436875, 95.0, 76.95, 0.2; GCA_004553545.1, s__Oscillibacter sp004553545, 95.0, 76.94, 0.15; GCA_002455655.1, s__Oscillibacter sp002455655, 95.0, 76.53, 0.15; GCF_000283575.1, s__Oscillibacter valericigenes, 95.0, 76.41, 0.14; GCA_003245395.1, s__Oscillibacter sp003245395, 95.0, 76.19, 0.11	45.54	11	0.9591518249507129	N/A	DonA_bin_85
DonA	bin_86	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	Oscillibacter sp000403435	GCF_000403435.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp000403435	98.81	0.92	GCF_000403435.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp000403435	98.81	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900544955.1, s__Oscillibacter sp900544955, 95.0, 81.81, 0.43; GCA_004558115.1, s__Oscillibacter sp004558115, 95.0, 80.77, 0.39; GCF_005121165.1, s__Oscillibacter welbionis, 95.0, 80.6, 0.45; GCA_900556925.1, s__Oscillibacter sp900556925, 95.0, 80.39, 0.36; GCA_900551885.1, s__Oscillibacter sp900551885, 95.0, 80.15, 0.37; GCA_900548505.1, s__Oscillibacter sp900548505, 95.0, 80.08, 0.35; GCA_900554425.1, s__Oscillibacter sp900554425, 95.0, 80.03, 0.4; GCA_900546705.1, s__Oscillibacter sp900546705, 95.0, 79.97, 0.37; GCA_900550685.1, s__Oscillibacter sp900550685, 95.0, 79.57, 0.36; GCA_000436875.1, s__Oscillibacter sp000436875, 95.0, 79.49, 0.36; GCA_004553545.1, s__Oscillibacter sp004553545, 95.0, 79.32, 0.31; GCA_001916835.1, s__Oscillibacter sp001916835, 95.0, 78.94, 0.35; GCA_900544615.1, s__Oscillibacter sp900544615, 95.0, 78.84, 0.28; GCA_900544105.1, s__Oscillibacter sp900544105, 95.0, 78.5, 0.26; GCA_900542115.1, s__Oscillibacter sp900542115, 95.0, 78.29, 0.26; GCF_900115635.1, s__Oscillibacter sp900115635, 95.0, 77.9, 0.25; GCA_003245395.1, s__Oscillibacter sp003245395, 95.0, 77.81, 0.17; GCA_002455655.1, s__Oscillibacter sp002455655, 95.0, 77.73, 0.2; GCF_000307265.1, s__Oscillibacter ruminantium, 95.0, 77.57, 0.22; GCF_000283575.1, s__Oscillibacter valericigenes, 95.0, 77.53, 0.22	51.05	11	N/A	N/A	DonA_bin_86
DonA	bin_87	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Marseille-P3106		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	34.15	11	0.9432604250161305	N/A	DonA_bin_87
DonA	bin_9	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea		N/A	N/A	N/A	N/A	N/A	GCF_000403455.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp000403455	81.25	0.51	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000509125.1, s__Dorea sp000509125, 95.0, 77.79, 0.2; GCF_004295125.1, s__Dorea scindens, 95.0, 77.76, 0.2; GCF_004345005.1, s__Dorea muris, 95.0, 77.62, 0.15; GCA_000433535.1, s__Dorea sp000433535, 95.0, 77.61, 0.16; GCF_900240315.1, s__Dorea sp900240315, 95.0, 77.53, 0.17; GCF_000403475.2, s__Dorea sp000403475, 95.0, 77.52, 0.17; GCF_001754075.1, s__Dorea faecis, 95.0, 77.45, 0.17; GCF_001185345.1, s__Dorea sp001185345, 95.0, 77.45, 0.13; GCA_900543315.1, s__Dorea sp900543315, 95.0, 77.41, 0.1; GCF_900312975.1, s__Dorea sp900312975, 95.0, 77.4, 0.18; GCF_000156515.1, s__Dorea hylemonae, 95.0, 77.37, 0.15; GCA_900543415.1, s__Dorea sp900543415, 95.0, 77.32, 0.15; GCA_900553355.1, s__Dorea sp900553355, 95.0, 77.29, 0.18; GCF_001404875.1, s__Dorea longicatena_B, 95.0, 77.24, 0.11; GCF_000154065.1, s__Dorea longicatena, 95.0, 77.23, 0.14; GCF_003435815.1, s__Dorea sp000433215, 95.0, 77.21, 0.11; GCA_900066765.1, s__Dorea sp900066765, 95.0, 77.15, 0.1; GCA_900550865.1, s__Dorea sp900550865, 95.0, 77.14, 0.17; GCF_000169235.1, s__Dorea formicigenerans, 95.0, 77.11, 0.09; GCF_003477705.1, s__Dorea sp900066555, 95.0, 76.95, 0.09; GCF_002160985.1, s__Dorea sp002160985, 95.0, 76.9, 0.09; GCF_000765215.1, s__Dorea sp000765215, 95.0, 76.88, 0.1; GCA_002492335.1, s__Dorea sp002492335, 95.0, 76.81, 0.14; GCF_900120345.1, s__Dorea phocaeensis, 95.0, 76.59, 0.1	79.05	11	0.9733623791091743	N/A	DonA_bin_9
